workerid	condition	item	rt	correct	word	wordInItem	Region	RegionFine	sentence	Noun	Continuation	trial	group
1	filler	Filler_19	912	yes	was	16	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	19	238
1	filler	Filler_19	1131	yes	extremely	17	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	19	238
1	filler	Filler_19	1075	yes	inconvenient.	18	NA	NA	The customer who was on the phone contacted the operator because the new long-distance pricing plan was extremely inconvenient.	NA	NA	19	238
1	filler	Filler_54	415	yes	The	0	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	27	238
1	filler	Filler_54	875	yes	teacher	1	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	27	238
1	filler	Filler_54	1104	yes	doubted	2	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	27	238
1	filler	Filler_54	708	yes	that	3	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	27	238
1	filler	Filler_54	618	yes	the	4	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	27	238
1	filler	Filler_54	798	yes	test	5	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	27	238
1	filler	Filler_54	742	yes	that	6	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	27	238
1	filler	Filler_54	1440	yes	had	7	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	27	238
1	filler	Filler_54	719	yes	taken	8	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	27	238
1	filler	Filler_54	952	yes	him	9	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	27	238
1	filler	Filler_54	713	yes	a	10	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	27	238
1	filler	Filler_54	943	yes	long	11	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	27	238
1	filler	Filler_54	586	yes	time	12	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	27	238
1	filler	Filler_54	822	yes	to	13	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	27	238
1	filler	Filler_54	1282	yes	design	14	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	27	238
1	filler	Filler_54	1048	yes	would	15	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	27	238
1	filler	Filler_54	596	yes	be	16	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	27	238
1	filler	Filler_54	728	yes	easy	17	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	27	238
1	filler	Filler_54	1191	yes	to	18	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	27	238
1	filler	Filler_54	1175	yes	answer.	19	NA	NA	The teacher doubted that the test that had taken him a long time to design would be easy to answer.	NA	NA	27	238
1	filler	Filler_18	393	yes	The	0	NA	NA	The sportsman goes jogging in the park regularly.	NA	NA	37	238
1	filler	Filler_18	784	yes	sportsman	1	NA	NA	The sportsman goes jogging in the park regularly.	NA	NA	37	238
1	filler	Filler_18	1049	yes	goes	2	NA	NA	The sportsman goes jogging in the park regularly.	NA	NA	37	238
1	filler	Filler_18	1342	yes	jogging	3	NA	NA	The sportsman goes jogging in the park regularly.	NA	NA	37	238
1	filler	Filler_18	649	yes	in	4	NA	NA	The sportsman goes jogging in the park regularly.	NA	NA	37	238
1	filler	Filler_18	654	yes	the	5	NA	NA	The sportsman goes jogging in the park regularly.	NA	NA	37	238
1	filler	Filler_18	662	yes	park	6	NA	NA	The sportsman goes jogging in the park regularly.	NA	NA	37	238
1	filler	Filler_18	923	yes	regularly.	7	NA	NA	The sportsman goes jogging in the park regularly.	NA	NA	37	238
1	condition_2	Critical_8	447	yes	The	0	REGION_D0	REGION_D0	The assessment that the politician was refuted did not bother the farmer.	assessment	did_not_bother_the_farmer.	39	238
1	condition_2	Critical_8	1128	yes	assessment	1	REGION_N0	REGION_N0	The assessment that the politician was refuted did not bother the farmer.	assessment	did_not_bother_the_farmer.	39	238
1	condition_2	Critical_8	434	yes	that	2	REGION_0_0	REGION_0_0	The assessment that the politician was refuted did not bother the farmer.	assessment	did_not_bother_the_farmer.	39	238
1	condition_2	Critical_8	795	yes	the	3	REGION_0_1	REGION_0_1	The assessment that the politician was refuted did not bother the farmer.	assessment	did_not_bother_the_farmer.	39	238
1	condition_2	Critical_8	835	yes	politician	4	REGION_0_2	REGION_0_2	The assessment that the politician was refuted did not bother the farmer.	assessment	did_not_bother_the_farmer.	39	238
1	condition_2	Critical_8	901	yes	was	5	REGION_2_0	REGION_2_0	The assessment that the politician was refuted did not bother the farmer.	assessment	did_not_bother_the_farmer.	39	238
1	condition_2	Critical_8	4904	no	refuted	6	REGION_2_1	REGION_2_1	The assessment that the politician was refuted did not bother the farmer.	assessment	did_not_bother_the_farmer.	39	238
1	condition_2	Critical_8	857	yes	did	7	REGION_3_0	REGION_3_0	The assessment that the politician was refuted did not bother the farmer.	assessment	did_not_bother_the_farmer.	39	238
1	condition_2	Critical_8	725	yes	not	8	REGION_3_1	REGION_3_1	The assessment that the politician was refuted did not bother the farmer.	assessment	did_not_bother_the_farmer.	39	238
1	condition_2	Critical_8	693	yes	bother	9	REGION_3_2	REGION_3_2	The assessment that the politician was refuted did not bother the farmer.	assessment	did_not_bother_the_farmer.	39	238
1	condition_2	Critical_8	589	yes	the	10	REGION_3_3	REGION_3_3	The assessment that the politician was refuted did not bother the farmer.	assessment	did_not_bother_the_farmer.	39	238
1	condition_2	Critical_8	1550	yes	farmer.	11	REGION_3_4	REGION_3_4	The assessment that the politician was refuted did not bother the farmer.	assessment	did_not_bother_the_farmer.	39	238
1	filler	Practice_2	666	yes	The	0	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	238
1	filler	Practice_2	1570	yes	reporter	1	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	238
1	filler	Practice_2	842	yes	had	2	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	238
1	filler	Practice_2	1286	yes	dinner	3	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	238
1	filler	Practice_2	849	yes	yesterday	4	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	238
1	filler	Practice_2	619	yes	with	5	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	238
1	filler	Practice_2	649	yes	the	6	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	238
1	filler	Practice_2	2416	yes	baseball	7	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	238
1	filler	Practice_2	1039	yes	player	8	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	238
1	filler	Practice_2	755	yes	who	9	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	238
1	filler	Practice_2	3467	yes	Kevin	10	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	238
1	filler	Practice_2	1476	yes	admired.	11	NA	NA	The reporter had dinner yesterday with the baseball player who Kevin admired.	NA	NA	6	238
1	filler	Filler_26	638	yes	The	0	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	12	238
1	filler	Filler_26	854	yes	administrator	1	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	12	238
1	filler	Filler_26	872	yes	who	2	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	12	238
1	filler	Filler_26	845	yes	the	3	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	12	238
1	filler	Filler_26	618	yes	nurse	4	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	12	238
1	filler	Filler_26	897	yes	from	5	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	12	238
1	filler	Filler_26	610	yes	the	6	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	12	238
1	filler	Filler_26	1035	yes	clinic	7	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	12	238
1	filler	Filler_26	1184	yes	supervised	8	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	12	238
1	filler	Filler_26	874	yes	scolded	9	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	12	238
1	filler	Filler_26	767	yes	the	10	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	12	238
1	filler	Filler_26	883	yes	medic	11	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	12	238
1	filler	Filler_26	705	yes	while	12	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	12	238
1	filler	Filler_26	553	yes	a	13	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	12	238
1	filler	Filler_26	768	yes	patient	14	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	12	238
1	filler	Filler_26	500	yes	was	15	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	12	238
1	filler	Filler_26	1367	yes	brought	16	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	12	238
1	filler	Filler_26	712	yes	into	17	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	12	238
1	filler	Filler_26	1051	yes	the	18	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	12	238
1	filler	Filler_26	659	yes	emergency	19	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	12	238
1	filler	Filler_26	665	yes	room.	20	NA	NA	The administrator who the nurse from the clinic supervised scolded the medic while a patient was brought into the emergency room.	NA	NA	12	238
1	condition_2	Critical_3	561	yes	The	0	REGION_D0	REGION_D0	The complaint that the preacher was idiotic was gaining traction.	complaint	was_gaining_traction.	15	238
1	condition_2	Critical_3	915	yes	complaint	1	REGION_N0	REGION_N0	The complaint that the preacher was idiotic was gaining traction.	complaint	was_gaining_traction.	15	238
1	condition_2	Critical_3	698	yes	that	2	REGION_0_0	REGION_0_0	The complaint that the preacher was idiotic was gaining traction.	complaint	was_gaining_traction.	15	238
1	condition_2	Critical_3	802	yes	the	3	REGION_0_1	REGION_0_1	The complaint that the preacher was idiotic was gaining traction.	complaint	was_gaining_traction.	15	238
1	condition_2	Critical_3	1220	yes	preacher	4	REGION_0_2	REGION_0_2	The complaint that the preacher was idiotic was gaining traction.	complaint	was_gaining_traction.	15	238
1	condition_2	Critical_3	701	yes	was	5	REGION_2_0	REGION_2_0	The complaint that the preacher was idiotic was gaining traction.	complaint	was_gaining_traction.	15	238
1	condition_2	Critical_3	1161	yes	idiotic	6	REGION_2_1	REGION_2_1	The complaint that the preacher was idiotic was gaining traction.	complaint	was_gaining_traction.	15	238
1	condition_2	Critical_3	1140	yes	was	7	REGION_3_0	REGION_3_0	The complaint that the preacher was idiotic was gaining traction.	complaint	was_gaining_traction.	15	238
1	condition_2	Critical_3	1849	yes	gaining	8	REGION_3_1	REGION_3_1	The complaint that the preacher was idiotic was gaining traction.	complaint	was_gaining_traction.	15	238
