workerid	condition	item	rt	correct	word	wordInItem	Region	RegionFine	sentence	noun	Continuation	trial	distractor_condition
0	filler	Filler_46	782	yes	he	10	NA	NA	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	NA	NA	28	NA
0	filler	Filler_46	2136	yes	was	11	NA	NA	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	NA	NA	28	NA
0	filler	Filler_46	1471	yes	driving	12	NA	NA	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	NA	NA	28	NA
0	filler	Filler_46	1111	yes	under	13	NA	NA	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	NA	NA	28	NA
0	filler	Filler_46	774	yes	the	14	NA	NA	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	NA	NA	28	NA
0	filler	Filler_46	1031	yes	influence	15	NA	NA	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	NA	NA	28	NA
0	filler	Filler_46	808	yes	of	16	NA	NA	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	NA	NA	28	NA
0	filler	Filler_46	903	yes	alcohol.	17	NA	NA	The biker who the police arrested ran a light since he was driving under the influence of alcohol.	NA	NA	28	NA
0	filler	Filler_4	694	yes	The	0	NA	NA	The dragon wounded the knight although he was far too crippled to protect the princess.	NA	NA	45	NA
0	filler	Filler_4	1384	yes	dragon	1	NA	NA	The dragon wounded the knight although he was far too crippled to protect the princess.	NA	NA	45	NA
0	filler	Filler_4	1366	yes	wounded	2	NA	NA	The dragon wounded the knight although he was far too crippled to protect the princess.	NA	NA	45	NA
0	filler	Filler_4	639	yes	the	3	NA	NA	The dragon wounded the knight although he was far too crippled to protect the princess.	NA	NA	45	NA
0	filler	Filler_4	807	yes	knight	4	NA	NA	The dragon wounded the knight although he was far too crippled to protect the princess.	NA	NA	45	NA
0	filler	Filler_4	823	yes	although	5	NA	NA	The dragon wounded the knight although he was far too crippled to protect the princess.	NA	NA	45	NA
0	filler	Filler_4	1319	yes	he	6	NA	NA	The dragon wounded the knight although he was far too crippled to protect the princess.	NA	NA	45	NA
0	filler	Filler_4	887	yes	was	7	NA	NA	The dragon wounded the knight although he was far too crippled to protect the princess.	NA	NA	45	NA
0	filler	Filler_4	806	yes	far	8	NA	NA	The dragon wounded the knight although he was far too crippled to protect the princess.	NA	NA	45	NA
0	filler	Filler_4	903	yes	too	9	NA	NA	The dragon wounded the knight although he was far too crippled to protect the princess.	NA	NA	45	NA
0	filler	Filler_4	1736	yes	crippled	10	NA	NA	The dragon wounded the knight although he was far too crippled to protect the princess.	NA	NA	45	NA
0	filler	Filler_4	879	yes	to	11	NA	NA	The dragon wounded the knight although he was far too crippled to protect the princess.	NA	NA	45	NA
0	filler	Filler_4	1183	yes	protect	12	NA	NA	The dragon wounded the knight although he was far too crippled to protect the princess.	NA	NA	45	NA
0	filler	Filler_4	807	yes	the	13	NA	NA	The dragon wounded the knight although he was far too crippled to protect the princess.	NA	NA	45	NA
0	filler	Filler_4	1399	yes	princess.	14	NA	NA	The dragon wounded the knight although he was far too crippled to protect the princess.	NA	NA	45	NA
0	filler	Filler_15	606	yes	The	0	NA	NA	The librarian put the book onto the shelf.	NA	NA	48	NA
0	filler	Filler_15	1008	yes	librarian	1	NA	NA	The librarian put the book onto the shelf.	NA	NA	48	NA
0	filler	Filler_15	1334	yes	put	2	NA	NA	The librarian put the book onto the shelf.	NA	NA	48	NA
0	filler	Filler_15	990	yes	the	3	NA	NA	The librarian put the book onto the shelf.	NA	NA	48	NA
0	filler	Filler_15	862	yes	book	4	NA	NA	The librarian put the book onto the shelf.	NA	NA	48	NA
0	filler	Filler_15	710	yes	onto	5	NA	NA	The librarian put the book onto the shelf.	NA	NA	48	NA
0	filler	Filler_15	1086	yes	the	6	NA	NA	The librarian put the book onto the shelf.	NA	NA	48	NA
0	filler	Filler_15	790	yes	shelf.	7	NA	NA	The librarian put the book onto the shelf.	NA	NA	48	NA
0	filler	Filler_36	1028	yes	The	0	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	1399	yes	surgeon	1	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	774	yes	who	2	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	1190	yes	the	3	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	3983	yes	detective	4	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	1215	yes	who	5	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	999	yes	was	6	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	1262	no	on	7	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	1393	yes	the	8	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	1150	yes	case	9	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	1919	yes	consulted	10	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	4127	yes	questioned	11	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	1006	yes	the	12	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	1345	yes	coroner	13	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	1158	yes	because	14	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	926	yes	the	15	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	2238	yes	markings	16	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	958	yes	on	17	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	782	yes	the	18	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	839	yes	body	19	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	1151	yes	were	20	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	1295	yes	difficult	21	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	743	yes	to	22	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_36	918	yes	explain.	23	NA	NA	The surgeon who the detective who was on the case consulted questioned the coroner because the markings on the body were difficult to explain.	NA	NA	16	NA
0	filler	Filler_5	666	yes	The	0	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	29	NA
0	filler	Filler_5	2064	yes	office-worker	1	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	29	NA
0	filler	Filler_5	1591	yes	worked	2	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	29	NA
0	filler	Filler_5	1135	yes	through	3	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	29	NA
0	filler	Filler_5	847	yes	the	4	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	29	NA
0	filler	Filler_5	2767	yes	stack	5	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	29	NA
0	filler	Filler_5	708	yes	of	6	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	29	NA
0	filler	Filler_5	1108	yes	files	7	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	29	NA
0	filler	Filler_5	855	yes	on	8	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	29	NA
0	filler	Filler_5	1255	yes	his	9	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	29	NA
0	filler	Filler_5	855	yes	desk	10	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	29	NA
0	filler	Filler_5	1198	yes	quickly.	11	NA	NA	The office-worker worked through the stack of files on his desk quickly.	NA	NA	29	NA
0	critical_compatible	Critical_10	801	yes	The	0	REGION_D0	NA	The contention that the actor made her cry was sad to hear.	contention	was_sad_to_hear.	39	dist1
0	critical_compatible	Critical_10	2727	no	contention	1	REGION_N0	NA	The contention that the actor made her cry was sad to hear.	contention	was_sad_to_hear.	39	dist1
0	critical_compatible	Critical_10	1023	yes	that	2	REGION_0_0	NA	The contention that the actor made her cry was sad to hear.	contention	was_sad_to_hear.	39	dist1
0	critical_compatible	Critical_10	846	yes	the	3	REGION_0_1	NA	The contention that the actor made her cry was sad to hear.	contention	was_sad_to_hear.	39	dist1
0	critical_compatible	Critical_10	990	yes	actor	4	REGION_0_2	NA	The contention that the actor made her cry was sad to hear.	contention	was_sad_to_hear.	39	dist1
0	critical_compatible	Critical_10	1166	yes	made	5	REGION_2_0	NA	The contention that the actor made her cry was sad to hear.	contention	was_sad_to_hear.	39	dist1
0	critical_compatible	Critical_10	750	yes	her	6	REGION_2_1	NA	The contention that the actor made her cry was sad to hear.	contention	was_sad_to_hear.	39	dist1
0	critical_compatible	Critical_10	998	yes	cry	7	REGION_2_2	NA	The contention that the actor made her cry was sad to hear.	contention	was_sad_to_hear.	39	dist1
0	critical_compatible	Critical_10	760	yes	was	8	REGION_3_0	NA	The contention that the actor made her cry was sad to hear.	contention	was_sad_to_hear.	39	dist1
0	critical_compatible	Critical_10	926	yes	sad	9	REGION_3_1	NA	The contention that the actor made her cry was sad to hear.	contention	was_sad_to_hear.	39	dist1
0	critical_compatible	Critical_10	727	yes	to	10	REGION_3_2	NA	The contention that the actor made her cry was sad to hear.	contention	was_sad_to_hear.	39	dist1
0	critical_compatible	Critical_10	1414	yes	hear.	11	REGION_3_3	NA	The contention that the actor made her cry was sad to hear.	contention	was_sad_to_hear.	39	dist1
0	filler	Practice_1	1169	yes	The	0	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
0	filler	Practice_1	1446	yes	mother	1	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
0	filler	Practice_1	1222	yes	of	2	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
0	filler	Practice_1	990	yes	the	3	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
0	filler	Practice_1	1854	yes	prisoner	4	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
0	filler	Practice_1	1295	yes	sent	5	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
0	filler	Practice_1	982	yes	him	6	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
0	filler	Practice_1	2159	yes	packages	7	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
0	filler	Practice_1	1102	yes	that	8	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
0	filler	Practice_1	3557	yes	contained	9	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
0	filler	Practice_1	2231	yes	cookies	10	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
0	filler	Practice_1	1454	yes	and	11	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
0	filler	Practice_1	2487	yes	novels.	12	NA	NA	The mother of the prisoner sent him packages that contained cookies and novels.	NA	NA	5	NA
0	filler	Practice_0	1283	yes	The	0	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	7	NA
0	filler	Practice_0	4791	yes	semester	1	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	7	NA
0	filler	Practice_0	1303	yes	will	2	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	7	NA
0	filler	Practice_0	1078	yes	start	3	NA	NA	The semester will start next week, but the students and teachers are not ready.	NA	NA	7	NA
